"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","SOURCE","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","RH1","WND"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T01:18:00","7","FM-16","KAUS ","V030",,"360,5,N,0108,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T01:51:00","6","FM-16","KAUS ","V030",,"350,5,N,0103,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T01:53:00","7","FM-15","KAUS ","V030",,"350,5,N,0098,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T02:51:00","6","FM-16","KAUS ","V030",,"340,5,N,0103,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T02:53:00","7","FM-15","KAUS ","V030",,"340,5,N,0082,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T03:53:00","7","FM-15","KAUS ","V030",,"350,5,N,0088,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T04:51:00","6","FM-16","KAUS ","V030",,"340,5,N,0072,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T04:53:00","7","FM-15","KAUS ","V030",,"350,5,N,0088,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T05:11:00","7","FM-16","KAUS ","V030",,"340,5,N,0098,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T05:35:00","7","FM-16","KAUS ","V030",,"340,5,N,0057,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T05:51:00","6","FM-16","KAUS ","V030",,"330,5,N,0062,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T05:53:00","7","FM-15","KAUS ","V030",,"330,5,N,0093,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T05:59:00","6","SOD  ","KAUS ","V030","024,X,089,D,4","999,9,9,9999,9"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T06:00:00","4","FM-12","99999","V020",,"999,9,N,0031,1"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T06:07:00","7","FM-16","KAUS ","V030",,"340,5,N,0088,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T06:15:00","7","FM-16","KAUS ","V030",,"340,5,N,0072,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T06:28:00","7","FM-16","KAUS ","V030",,"340,5,N,0098,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T06:32:00","7","FM-16","KAUS ","V030",,"340,5,N,0072,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T06:44:00","7","FM-16","KAUS ","V030",,"340,5,N,0077,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T06:53:00","7","FM-15","KAUS ","V030",,"330,5,N,0051,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T07:53:00","7","FM-15","KAUS ","V030",,"340,5,N,0072,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T08:53:00","7","FM-15","KAUS ","V030",,"340,5,N,0051,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T09:17:00","7","FM-16","KAUS ","V030",,"350,5,N,0072,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T09:19:00","7","FM-16","KAUS ","V030",,"350,5,N,0093,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T09:51:00","6","FM-16","KAUS ","V030",,"330,5,N,0062,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T09:53:00","7","FM-15","KAUS ","V030",,"320,5,N,0057,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T10:18:00","7","FM-16","KAUS ","V030",,"340,5,N,0093,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T10:32:00","7","FM-16","KAUS ","V030",,"340,5,N,0088,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T10:53:00","7","FM-15","KAUS ","V030",,"340,5,N,0093,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T11:53:00","7","FM-15","KAUS ","V030",,"350,5,N,0062,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T12:00:00","4","FM-12","99999","V020",,"340,1,N,0036,1"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T12:53:00","7","FM-15","KAUS ","V030",,"340,5,N,0077,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T13:53:00","7","FM-15","KAUS ","V030",,"340,5,N,0077,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T14:53:00","7","FM-15","KAUS ","V030",,"340,5,N,0072,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T15:11:00","7","FM-16","KAUS ","V030",,"340,5,N,0082,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T15:53:00","7","FM-15","KAUS ","V030",,"340,5,N,0072,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T16:53:00","7","FM-15","KAUS ","V030",,"340,5,N,0077,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T17:53:00","7","FM-15","KAUS ","V030",,"340,5,N,0077,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T18:00:00","4","FM-12","99999","V020",,"320,1,N,0051,1"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T18:53:00","7","FM-15","KAUS ","V030",,"330,5,N,0072,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T19:53:00","7","FM-15","KAUS ","V030",,"340,5,N,0051,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T20:53:00","7","FM-15","KAUS ","V030",,"330,5,N,0077,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T21:53:00","7","FM-15","KAUS ","V030",,"330,5,N,0067,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T22:53:00","7","FM-15","KAUS ","V030",,"340,5,N,0041,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T23:51:00","6","FM-16","KAUS ","V030",,"360,5,N,0062,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-15T23:53:00","7","FM-15","KAUS ","V030",,"360,5,N,0062,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T00:00:00","4","FM-12","99999","V020",,"360,1,N,0026,1"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T00:53:00","7","FM-15","KAUS ","V030",,"350,5,N,0046,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T01:38:00","7","FM-16","KAUS ","V030",,"360,5,N,0046,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T01:53:00","7","FM-15","KAUS ","V030",,"360,5,N,0036,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T02:53:00","7","FM-15","KAUS ","V030",,"350,5,N,0021,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T03:53:00","7","FM-15","KAUS ","V030",,"350,5,N,0031,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T04:53:00","7","FM-15","KAUS ","V030",,"360,5,N,0046,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T05:53:00","7","FM-15","KAUS ","V030",,"360,5,N,0041,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T05:59:00","6","SOD  ","KAUS ","V030","024,X,084,D,4","999,9,9,9999,9"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T06:00:00","4","FM-12","99999","V020",,"010,1,N,0031,1"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T06:53:00","7","FM-15","KAUS ","V030",,"340,5,N,0026,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T07:53:00","7","FM-15","KAUS ","V030",,"350,5,N,0021,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T08:53:00","7","FM-15","KAUS ","V030",,"340,5,N,0026,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T09:53:00","7","FM-15","KAUS ","V030",,"020,5,N,0031,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T10:53:00","7","FM-15","KAUS ","V030",,"360,5,N,0015,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T11:53:00","7","FM-15","KAUS ","V030",,"999,9,C,0000,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T12:00:00","4","FM-12","99999","V020",,"999,9,C,0000,1"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T12:53:00","7","FM-15","KAUS ","V030",,"999,9,C,0000,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T13:53:00","7","FM-15","KAUS ","V030",,"999,9,C,0000,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T14:53:00","7","FM-15","KAUS ","V030",,"040,5,N,0057,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T15:53:00","7","FM-15","KAUS ","V030",,"070,5,N,0026,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T16:53:00","7","FM-15","KAUS ","V030",,"050,5,N,0026,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T17:53:00","7","FM-15","KAUS ","V030",,"020,5,N,0021,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T18:00:00","4","FM-12","99999","V020",,"999,9,N,0015,1"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T18:53:00","7","FM-15","KAUS ","V030",,"060,5,N,0036,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T19:53:00","7","FM-15","KAUS ","V030",,"060,5,N,0046,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T20:53:00","7","FM-15","KAUS ","V030",,"060,5,N,0036,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T21:53:00","7","FM-15","KAUS ","V030",,"080,5,N,0036,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T22:51:00","6","FM-16","KAUS ","V030",,"090,5,N,0041,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T22:53:00","7","FM-15","KAUS ","V030",,"080,5,N,0036,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-16T23:53:00","7","FM-15","KAUS ","V030",,"080,5,N,0031,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T00:00:00","4","FM-12","99999","V020",,"999,9,N,0015,1"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T00:53:00","7","FM-15","KAUS ","V030",,"110,5,N,0041,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T01:53:00","7","FM-15","KAUS ","V030",,"130,5,N,0026,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T02:46:00","7","FM-16","KAUS ","V030",,"090,5,N,0021,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T02:53:00","7","FM-15","KAUS ","V030",,"090,5,N,0031,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T03:53:00","7","FM-15","KAUS ","V030",,"020,5,N,0026,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T04:16:00","7","FM-16","KAUS ","V030",,"360,5,N,0031,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T04:53:00","7","FM-15","KAUS ","V030",,"360,5,N,0015,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T05:27:00","7","FM-16","KAUS ","V030",,"340,5,N,0015,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T05:51:00","6","FM-16","KAUS ","V030",,"330,5,N,0026,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T05:53:00","7","FM-15","KAUS ","V030",,"340,5,N,0021,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T05:59:00","6","SOD  ","KAUS ","V030","024,X,092,D,4","999,9,9,9999,9"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T06:00:00","4","FM-12","99999","V020",,"999,9,C,0000,1"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T06:24:00","7","FM-16","KAUS ","V030",,"330,5,N,0026,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T06:51:00","6","FM-16","KAUS ","V030",,"320,5,N,0021,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T06:53:00","7","FM-15","KAUS ","V030",,"320,5,N,0026,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T07:25:00","7","FM-16","KAUS ","V030",,"330,5,N,0031,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T07:53:00","7","FM-15","KAUS ","V030",,"360,5,N,0031,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T08:37:00","7","FM-16","KAUS ","V030",,"010,5,N,0021,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T08:53:00","7","FM-15","KAUS ","V030",,"010,5,N,0015,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T09:32:00","7","FM-16","KAUS ","V030",,"120,5,N,0057,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T09:51:00","6","FM-16","KAUS ","V030",,"120,5,N,0031,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T09:53:00","7","FM-15","KAUS ","V030",,"130,5,N,0026,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T10:53:00","7","FM-15","KAUS ","V030",,"140,5,N,0026,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T11:53:00","7","FM-15","KAUS ","V030",,"120,5,N,0026,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T12:40:00","7","FM-16","KAUS ","V030",,"130,5,N,0036,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T12:53:00","7","FM-15","KAUS ","V030",,"120,5,N,0036,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T13:53:00","7","FM-15","KAUS ","V030",,"020,5,N,0046,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T14:48:00","7","FM-16","KAUS ","V030",,"360,5,N,0057,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T14:53:00","7","FM-15","KAUS ","V030",,"010,5,N,0067,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T15:53:00","7","FM-15","KAUS ","V030",,"020,5,N,0067,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T16:53:00","7","FM-15","KAUS ","V030",,"010,5,N,0062,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T17:51:00","6","FM-16","KAUS ","V030",,"010,5,N,0062,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T17:53:00","7","FM-15","KAUS ","V030",,"360,5,N,0062,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T18:04:00","7","FM-16","KAUS ","V030",,"010,5,N,0067,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T18:39:00","7","FM-16","KAUS ","V030",,"020,5,N,0062,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T18:53:00","7","FM-15","KAUS ","V030",,"020,5,N,0062,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T19:01:00","7","FM-16","KAUS ","V030",,"020,5,N,0072,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T19:53:00","7","FM-15","KAUS ","V030",,"010,5,N,0057,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T20:53:00","7","FM-15","KAUS ","V030",,"360,5,N,0072,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T21:51:00","6","FM-16","KAUS ","V030",,"360,5,N,0082,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T21:53:00","7","FM-15","KAUS ","V030",,"010,5,N,0067,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T22:51:00","6","FM-16","KAUS ","V030",,"360,5,N,0057,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T22:53:00","7","FM-15","KAUS ","V030",,"010,5,N,0067,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T23:39:00","7","FM-16","KAUS ","V030",,"010,5,N,0067,5"
"72254013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.18311","-97.67989","146.5","2021-02-17T23:53:00","7","FM-15","KAUS ","V030",,"010,5,N,0062,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T00:53:00","7","FM-15","KDAL ","V030",,"030,5,N,0046,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T01:53:00","7","FM-15","KDAL ","V030",,"020,5,N,0051,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T02:53:00","7","FM-15","KDAL ","V030",,"360,5,N,0057,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T03:53:00","7","FM-15","KDAL ","V030",,"360,5,N,0057,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T04:53:00","7","FM-15","KDAL ","V030",,"030,5,N,0046,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T05:53:00","7","FM-15","KDAL ","V030",,"020,5,N,0051,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T05:59:00","6","SOD  ","KDAL ","V030","024,X,085,D,4","999,9,9,9999,9"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T06:53:00","7","FM-15","KDAL ","V030",,"030,5,N,0026,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T07:23:00","7","FM-16","KDAL ","V030",,"020,5,N,0046,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T07:48:00","7","FM-16","KDAL ","V030",,"010,5,N,0046,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T07:53:00","7","FM-15","KDAL ","V030",,"010,5,N,0051,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T08:38:00","7","FM-16","KDAL ","V030",,"350,5,N,0046,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T08:53:00","7","FM-15","KDAL ","V030",,"350,5,N,0041,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T09:01:00","7","FM-16","KDAL ","V030",,"350,5,N,0057,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T09:37:00","7","FM-16","KDAL ","V030",,"360,5,N,0046,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T09:53:00","7","FM-15","KDAL ","V030",,"010,5,N,0057,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T09:55:00","7","FM-16","KDAL ","V030",,"010,5,N,0057,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T10:29:00","7","FM-16","KDAL ","V030",,"010,5,N,0046,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T10:53:00","7","FM-15","KDAL ","V030",,"020,5,N,0041,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T11:44:00","7","FM-16","KDAL ","V030",,"020,5,N,0062,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T11:50:00","7","FM-16","KDAL ","V030",,"010,5,N,0051,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T11:53:00","7","FM-15","KDAL ","V030",,"360,5,N,0062,5"
"72258013960","DALLAS FAA AIRPORT, TX US","32.83839","-96.83583","147.6","2021-02-14T12:15:00","7","FM-16","KDAL ","V030",,"360,5,N,0067,5"
